"Fitness", "Generation", "Variable", "Value"
15.953335244391901, 97, Typesplit and Splitshare, 0.9983003365283377
15.953335244391901, 97, Dwelling, 0.96623258206127
16.219072188708097, 98, Population, 0.16504473547041854
16.219072188708097, 98, Renovation Cycle, 0.5227731671747498
16.219072188708097, 98, Energy Intensity, 0.09892309674504951
16.219072188708097, 98, Typesplit and Splitshare, 0.9983003365283377
16.219072188708097, 98, Dwelling, 0.8047069693844096
15.973748099721066, 99, Population, 0.04243211857716489
15.973748099721066, 99, Renovation Cycle, 0.2848555667916911
15.973748099721066, 99, Energy Intensity, 0.034810247023237095
15.973748099721066, 99, Typesplit and Splitshare, 0.9983003365283377
15.973748099721066, 99, Dwelling, 0.28713127300838825
15.975421983872188, 100, Population, 0.04243211857716489
15.975421983872188, 100, Renovation Cycle, 0.2848555667916911
15.975421983872188, 100, Energy Intensity, 0.034810247023237095
15.975421983872188, 100, Typesplit and Splitshare, 0.9983003365283377
15.975421983872188, 100, Dwelling, 0.6353893544935029
